"","Feature.ID","LNTcon1","LNTcon2","LNTcon3","LNTfh1","LNTfh2","LNTfh3","LNTreg1","LNTreg2","LNTreg3","LNTfr1","LNTfr2","LNTfr3","SpleenTcon1","SpleenTcon2","SpleenTcon3","SpleenTfh1","SpleenTfh2","SpleenTfh3","SpleenTreg1","SpleenTreg2","SpleenTreg3","SpleenTfr1","SpleenTfr2","SpleenTfr3","BloodTcon1","BloodTcon2","BloodTcon3","BloodTfh1","BloodTfh2","BloodTfh3","BloodTreg1","BloodTreg2","BloodTreg3","BloodTfr1","BloodTfr2","BloodTfr3","EZH2EXP_F_p_Treg_1","EZH2EXP_F_p_Treg_2","EZH2EXP_F_p_Treg_3","EZH2EXP_F_p_Tfr_1","EZH2EXP_F_p_Tfr_2","EZH2EXP_F_p_Tfr_3","BlimpEXP_F_p_Treg_1","BlimpEXP_F_p_Treg_2","BlimpEXP_F_p_Treg_3","BlimpEXP_F_p_Treg_4","BlimpEXP_F_p_Tfr_1","BlimpEXP_F_p_Tfr_2","BlimpEXP_F_p_Tfr_3","BlimpEXP_F_p_Tfr_4","FoxDownFoxP_Tfr_1","FoxDownFoxP_Tfr_2","FoxDownFoxP_Tfr_3","FoxDownFoxMTfr_1","FoxDownFoxMTfr_2","FoxDownFoxMTfr_3","FoxDown_Tfh_1","FoxDown_Tfh_2","FoxDown_Tfh_3","HDM_OVA_Tcon_1","HDM_OVA_Tcon_2","HDM_OVA_Tfh_1","HDM_OVA_Tfh_2","HDM_OVA_Tfr_1","HDM_OVA_Tfr_2","HDM_Tfh_1","HDM_Tfh_2","HDM_Tfr_1","HDM_Tfr_2","FoxF_CreN_Tcon_1","FoxF_CreN_Tcon_2","FoxF_CreN_Tcon_3","FoxF_CreN_Tcon_4","FoxF_CreN_Treg_1","FoxF_CreN_Treg_2","FoxF_CreN_Treg_3","FoxF_CreN_Treg_4","FoxF_CreN_ICOS_1","FoxF_CreN_ICOS_2","FoxF_CreN_ICOS_3","FoxF_CreN_ICOS_4","FoxF_CreN_Tfr_1","FoxF_CreN_Tfr_2","FoxF_CreN_Tfr_3","FoxF_CreN_Tfr_4","rfTestPred","X1","X2"
"3937","Birc5",30.711,2.032,0.29,93.398,94.946,104.144,15.662,7.733,6.394,163.241,269.678,257.884,3.544,6.143,4.292,54.769,48.762,107.801,7.383,1.041,27.737,127.398,119.615,81.937,8.042,8.327,7.738,159.809,64.93,61.53,10.141,17.473,14.685,70.922,176.113,149.028,77.9154105475,39.6011991912,7.4917998845,199.7290315851,191.3695311701,177.9751012095,51.9442521565,0,54.320754833,0,213.9217247235,210.82913509,171.6505661549,232.5465236342,89.4968995717,147.2003715992,135.2144826422,121.9491150061,69.4283529772,97.566744523,85.1035216047,108.2685908234,82.5779968091,0.73093752,26.9816644,110.047743,107.395732,217.259734,204.878661,137.490304,100.489428,169.686307,343.609709,21.205171452,4.1833267655,15.4454978029,20.6693659328,11.4360081013,57.5448925879,0,49.4703793228,375.4297507811,407.3882319628,285.7578990025,368.6064718163,231.6273072367,246.3058748581,263.969407254,233.2429851885,"2",0,1
"4671","Ccnb2",0,12.19,0.58,64.716,70.514,51.458,6.381,0,5.861,75.774,131.063,130.018,0.177,0,3.03,31.919,39.726,54.634,1.582,1.041,0,24.09,57.144,10.604,0.139,9.277,6.928,86.474,41.89,43.414,0,27.618,1.694,74.34,118.138,23.443,11.7406783017,12.8285574845,0.6810727168,149.190309018,114.9914477763,44.3091538281,0,0,0,17.5182993235,62.7336436139,94.6310314078,126.1106200322,106.4473523678,66.2277056831,67.8757269041,54.8310697329,24.1597303314,50.3355559085,34.0005321822,54.1090291684,43.3074363294,48.1179676063,2.19281255,0,80.6163697,60.5747047,44.1681877,109.791435,40.4093367,87.6188609,66.1592821,124.346095,0.8155835174,0,0,55.118309154,18.297612962,5.0477975954,41.7998578805,0,135.5533967422,163.0940962713,109.487525691,207.3702654339,165.2373147166,101.8558129112,126.5975728667,89.6204573631,"2",0,1
"4682","Ccnf",31.409,5.171,0,31.868,33.109,31.182,8.121,2.578,0,39.758,65.753,49.51,6.025,0,0,9.305,20.078,17.384,0.527,0,0,20.384,36.805,16.869,4.437,4.617,4.499,21.499,8.611,22.523,5.369,7.327,0.565,30.761,0,7.535,0,0,20.4321815032,51.7516519087,46.6754954073,51.6940127994,14.8412149019,12.2632878856,0,0,37.6401861684,30.3699589169,36.1984187129,66.324888783,16.3651473503,13.0844774755,29.8110670392,98.9398480238,19.0927970687,7.3914200396,26.6167392673,16.7539717187,24.5842891264,1.46187503,0,43.5072472,32.1894566,28.6496353,27.4478589,41.3949303,29.7013088,52.6823913,40.6197244,0,1.6733307062,0,0,5.7180040506,0,0,5.7523696887,58.4740142809,97.8564577628,63.6027120196,71.764091858,72.2913251885,44.4461729067,65.0303641777,44.8102286815,"2",0,1
"4833","Cdc20",0,4.063,0,36.526,45.409,41.32,0,0.516,2.131,52.855,70.641,106.34,0.354,18.942,3.282,19.199,39.009,32.284,12.129,11.971,0,74.586,20.824,45.789,2.773,4.832,0.99,13.616,20.48,48.147,1.193,11.273,0.565,2.563,85.322,12.559,2.6683359777,13.9440842223,18.3889633528,104.3119233784,37.7647190114,187.5754178722,0,0,18.4485582452,0,60.8516343055,53.6976085198,85.2414376144,77.7884498072,8.1825736751,55.6090292708,54.29872925,113.8958715623,14.7535250077,0,22.9394266054,79.1862248212,36.5612504956,0.73093752,0,42.2276222,37.1641908,85.9489058,21.5661748,37.9453528,80.6885555,108.427712,122.27366,0,0,0,2.2965962148,5.7180040506,25.2389879772,0,0,101.0005701216,100.6325274866,87.6808815699,110.4421413659,33.9326628436,114.819280009,103.5098696083,72.385754024,"2",0,1
"4864","Cdca3",29.315,15.514,0,77.709,86.521,74.959,0.58,1.031,0.533,123.483,149.722,186.848,2.126,12.03,7.069,27.09,17.784,33.074,17.403,2.082,7.766,61.614,100.244,77.599,12.341,4.185,4.319,58.525,47.941,26.93,31.02,0.564,0,47.851,56.881,83.724,1.6010015866,0.5577633689,27.9239813876,144.7429014321,226.1639913829,94.5261948333,7.4206074509,0,38.9469562954,23.3577324313,139.2686888229,86.2682890974,90.4960467824,164.5839832763,62.6478297002,49.8845703753,127.7617158824,135.7546751954,56.410536794,1.4782840079,62.5143152529,98.7852106053,59.8848068463,12.4259378,0.79357836,99.8107435,54.7220762,47.7493921,71.5604892,104.472919,38.6117014,70.4473838,156.261593,2.4467505522,3.3466614124,1.1032498431,16.0761735033,24.0156170127,32.3059046108,38.4998691004,4.601895751,158.1456295326,142.2735733431,110.8504409485,205.506263048,88.5199900267,70.3731071023,120.0560569435,137.8776267124,"2",0,1
"4869","Cdca8",0,0.185,0.29,65.942,79.276,79.107,0.58,2.578,8.525,124.886,195.039,222.581,15.948,10.239,4.544,24.499,46.897,84.886,13.711,2.602,7.766,71.806,84.263,84.347,6.24,4.617,9.087,69.274,26.996,56.96,10.738,16.346,28.241,44.433,37.191,151.54,2.1346687821,20.637244649,5.4485817342,121.292934161,239.317994634,117.4192576444,0,0.8175525257,17.4236383427,2.9197165539,167.4988284492,169.4555678698,113.2660198437,117.0920876045,49.3511474781,49.0667905331,102.7417131888,57.5231674557,23.4320691298,45.8268042456,77.5737861541,115.381125987,79.8464091284,1.46187503,0,44.7868721,36.8715594,96.692519,129.397049,109.400887,74.7482938,158.047174,197.710291,0,0,0,2.2965962148,1.1436008101,24.2294284581,23.0999214603,0,166.1193587527,123.5351027076,119.0279324939,329.9284223084,172.6139805522,111.1154322668,138.1414244959,171.1980531679,"2",0,1
"4902","Cdk1",0,2.032,5.802,63.368,65.207,60.828,20.302,6.186,0,123.015,211.033,148.531,2.126,3.84,5.049,33.568,55.646,63.665,12.657,8.328,28.846,90.8,94.917,49.162,6.656,4.574,0.18,91.012,51.665,37.538,33.406,2.818,5.083,46.142,135.639,93.771,15.4763486704,0,2.0432181503,148.3816894569,156.5750709574,199.3911922264,8.4806942296,7.3579727314,0,8.7591496618,31.366821807,143.4870522742,173.9859480074,91.7084881938,77.4787444864,42.5245517953,121.9059705712,112.7454082132,26.9034867787,122.6975726577,107.6927279566,110.323323204,72.4921346034,10.2331252,0,63.3414334,57.9410219,114.598541,121.554804,101.023342,76.728381,105.977369,157.505054,8.9714186912,4.1833267655,17.651997489,0,41.1696291646,0,0,0,254.4948576091,170.0342705807,195.3511869175,198.0502535043,128.3539855388,124.0788993646,148.9156860165,190.7307169522,"2",0,1
"5037","Cep55",0,0,0,19.488,25.105,7.219,0,3.609,4.795,48.645,84.413,51.663,0,0.256,0,5.771,5.88,23.592,11.075,0,0,19.92,16.949,19.761,0,0.777,4.499,32.487,0,11.098,0,0,0,0,0,0,0,11.1552673778,0,43.2611465174,15.2756166788,0,3.1802603361,0,9.2242791226,0,30.7394853708,27.7290929242,27.4407367663,15.5576899614,13.5523876494,9.8133581066,19.1642573824,0,29.5070500153,0,10.5066076055,20.073154795,35.3005177199,0.73093752,0,10.2369993,28.0926167,38.1995137,11.7633681,4.4351711,48.0171159,38.5929146,43.5211332,0.8155835174,0,0,0,2.2872016203,0,0,0,58.4740142809,80.5060219892,73.5974239084,46.6000596481,20.6546643396,18.5192387111,60.0280284718,6.8938813356,"2",0,1
"5240","Cit",0.698,0.369,0,76.728,46.504,63.132,0,0.516,1.066,86.532,99.963,71.037,1.418,3.584,10.099,39.575,54.785,34.993,0,0,23.853,49.106,44.069,61.212,4.298,2.805,6.568,49.448,38.865,39.007,9.545,3.945,0,0,41.567,0.837,8.005007933,39.0434358224,9.5350180348,90.5653908402,68.3159523689,104.8649973931,15.9013016806,13.898392937,27.6728373678,29.1971655392,80.926400262,124.5608459926,72.980682889,132.649777566,38.3558141022,45.7956711642,14.9055335196,111.594944864,53.8069735573,23.6525441268,73.0209228584,37.6174081985,55.262120002,1.46187503,7.14220527,85.7348694,67.8904903,164.735403,136.259014,92.6457964,112.369952,155.59683,149.629801,0,9.2033188841,0,0,12.5796089114,22.2103094199,3.29998878,0,64.454311196,99.9385100556,117.6650172363,142.5961825231,218.3493087326,29.6307819378,67.7239295579,81.5775958048,"2",0,1
"5255","Cks1b",0,15.145,19.725,80.16,71.357,63.285,0.58,11.342,21.313,114.596,119.511,152.406,6.734,10.495,21.46,67.137,62.673,45.039,10.02,0,0.555,107.941,59.081,90.131,16.362,6.515,12.596,65.691,39.33,52.064,10.141,7.891,0,53.832,113.762,53.583,49.6310491844,10.03974064,17.7078906361,216.3057325871,114.9914477763,141.7892922499,0,0,5.1245995125,64.2337641862,59.5969614332,80.9865571118,43.2045642703,18.0141673238,31.7074729911,63.786827693,62.2838364927,127.7014317516,91.1247132826,103.4798805547,58.4867823374,117.1197456937,55.6823642606,4.38562509,0,30.710998,44.4799764,126.535889,53.9154371,67.0203633,31.1863742,69.8347978,97.4044411,9.7870022086,0,0,50.5251167245,25.1592178228,0,13.1999551202,33.3637441944,184.724726933,116.5949283982,114.4848816354,220.8842827319,119.5019865361,42.5942490356,92.7356080878,190.7307169522,"2",0,1
"24535","Kif11",0,5.541,1.74,55.401,58.804,53.301,6.961,1.547,0,76.242,99.519,240.663,0,17.406,2.02,26.619,42.308,47.297,10.02,13.012,0,25.48,45.521,79.527,8.32,3.711,1.53,105.584,43.752,3.917,27.441,2.818,8.472,65.795,42.661,10.047,10.1396767151,0,21.7943269367,117.6541461362,109.89957555,64.2482730507,0,24.5265757712,0,0,70.8890172837,96.8317530685,86.4091285406,93.3461397686,34.2645272646,46.6134510064,6.3880857941,9.2037067929,50.3355559085,20.6959761109,44.1277519432,47.7330137645,57.5734634241,0,0,62.0618084,61.452599,87.1426406,19.6056135,57.1644276,61.8777266,82.0865167,93.6740582,0,15.0599763558,8.8259987445,0,16.0104113418,29.2772260535,19.7999326802,5.7523696887,78.4083373313,171.4223054426,121.2994579232,150.9841932598,82.6186573583,68.5211832312,91.9660179792,88.4714771405,"2",0,1
"25063","Lig1",13.96,11.082,0.29,139.484,109.099,143.775,32.484,23.199,22.911,168.854,188.819,255.732,7.62,25.341,2.777,65.606,55.646,61.407,19.512,47.363,23.299,75.975,93.464,71.816,32.169,13.332,20.784,67.602,34.909,44.067,23.861,13.527,32.76,152.953,50.318,129.772,20.2793534302,29.0036951823,13.6214543354,196.8988631213,191.3695311701,195.6987627407,63.6052067222,45.7829414395,32.7974368803,17.5182993235,292.3387792409,163.29354722,176.905175323,252.1983425328,91.2868375631,130.8447747548,124.5676729854,44.8680706154,42.5248661985,131.5672767052,86.5044026188,105.265520421,76.2743329305,35.8159382,54.7569071,127.962492,124.075724,119.37348,185.273047,101.516139,94.0541445,190.514229,244.54732,21.205171452,11.7133149434,31.9942454488,25.2625583623,50.3184356456,17.1625118245,28.5999027603,14.9561611906,196.6853207632,263.7266237579,177.6332885691,327.598419326,199.1699775602,59.2615638756,193.1671172617,105.7061804795,"2",0,1
"26613","Mis18bp1",0,0.185,2.901,15.444,55.013,53.915,0.58,4.124,0.533,47.242,83.525,74.05,0.177,2.56,2.525,21.437,22.947,33.751,1.055,15.094,0,16.214,30.025,48.68,5.269,4.574,0.45,46.82,8.378,9.629,0,24.237,1.694,0,64.538,1.674,8.5386751285,11.7130307467,17.0268179193,59.4335377389,42.0079458666,124.0656307187,0,0,1.0249199025,0,53.3235970718,43.5742888808,44.9561006596,122.0050423292,12.2738605127,7.36001858,10.6468096569,51.7708507101,13.8856705954,5.9131360317,20.6629949575,19.915098458,16.8097703428,2.19281255,0.79357836,86.3746819,34.8231394,124.148419,62.7379631,72.441128,37.6216578,53.2949773,39.3762634,8.9714186912,2.5099960593,1.1032498431,0,43.4568307848,14.1338332672,15.3999476402,9.2037915019,65.1187886311,106.1846669341,54.0623052167,64.7740829108,36.8833291778,24.0750103245,66.569544395,28.7245055651,"2",0,1
"27936","Ncapd2",0.698,13.298,22.336,98.546,83.404,67.74,4.641,2.578,24.509,229.66,170.159,185.126,28.707,24.573,21.208,93.638,65.111,86.467,53.263,24.983,44.933,99.602,73.125,59.766,15.807,15.533,24.653,68.797,33.28,32.152,45.337,40.582,46.881,29.907,68.914,46.048,29.8853629497,26.7726417068,25.8807632373,116.036907014,131.5400325116,130.7120037929,8.4806942296,25.3441282969,36.8971164903,0,37.0128497322,77.9055467869,75.3160647415,90.0708366189,29.406124145,49.0667905331,38.3285147647,32.2129737752,39.9213029619,56.1747923011,39.3997785207,58.4808446784,44.3357692792,5.11656261,13.4908322,28.1517482,62.0378618,77.5927621,95.0872254,37.9453528,53.9573776,71.6725557,104.865207,22.8363384867,7.5299881779,16.5487476459,36.745539436,1.1436008101,51.4875354734,25.2999139803,57.5236968869,223.2644181636,143.661608205,173.0902377106,197.5842529078,67.8653256872,120.3750516224,124.2888025409,109.1531211473,"2",0,1
"27939","Ncapg2",0,3.509,0,30.029,36.732,17.357,1.74,7.733,0,56.596,79.526,96.007,7.443,0.512,0.252,12.838,20.795,32.058,0,6.766,0.555,20.384,15.497,23.135,3.189,1.898,8.638,29.143,15.592,15.505,7.158,22.546,0,33.325,31.722,36.838,0,22.8682981245,23.837545087,41.2395976147,108.2022848079,93.7877089361,20.1416487954,0,24.5980776602,0,95.9824747293,98.592330397,25.6892003769,52.4048503964,20.4564341878,8.1777984222,27.149364625,1.1504633491,7.8106897099,35.4788161902,31.8700430701,19.5989857841,37.1916168835,2.19281255,7.93578364,42.2276222,69.9389103,74.0115577,36.2703849,6.40635826,89.5989482,43.4936022,67.9758653,0,0.8366653531,0,0,13.7232097215,11.1051547099,1.09999626,18.4075830038,63.789833761,100.6325274866,69.0543730499,200.8462570832,76.7173246898,18.5192387111,71.1870850466,43.6612484589,"2",0,1
"27940","Ncaph",40.483,4.802,14.504,45.105,44.651,55.144,0,5.671,5.861,48.645,79.97,125.713,3.721,0,2.02,36.866,26.245,40.411,0,7.287,4.993,37.524,56.66,56.392,0,3.322,5.848,12.661,64.93,14.852,16.106,3.945,4.519,12.817,10.939,109.678,3.2020031732,11.1552673778,0,33.9620215651,39.4620097535,106.3419691874,15.9013016806,0,11.2741189276,0,62.7336436139,58.9793405053,63.6391554792,99.0779202808,18.6664961964,60.5157083241,61.7514960098,51.7708507101,82.4461691604,16.2611240872,42.9019810559,31.6112673937,33.8296628149,0,0,41.5878098,64.0862818,83.5614362,35.2901043,41.8877271,27.7212215,86.3746184,63.0020215,0,0,7.7227489014,4.5931924295,0,0,25.2999139803,5.7523696887,132.2310095671,57.6034467682,69.5086781357,106.2481359976,33.9326628436,35.1865535512,69.2631097751,93.0673980309,"2",0,1
"30810","Plk1",25.825,1.108,5.802,53.44,51.138,51.611,0.58,11.857,0,60.806,74.639,153.697,10.809,3.072,2.777,27.915,27.536,46.733,0.527,8.328,23.853,34.282,39.226,34.221,2.773,4.876,1.53,57.092,53.061,35.743,11.931,0.564,11.861,30.761,0,61.956,16.0100158659,7.2509237956,0,71.1585213744,147.6642945614,81.2334486848,0,0,5.1245995125,0,119.8212593026,62.0603508302,76.4837556677,151.4827706772,17.3879690596,22.8978355821,53.7663887672,5.7523167456,22.5642147176,4.4348520238,64.0903063937,28.4501406543,57.9937076827,1.46187503,0,62.0618084,57.9410219,81.1739666,85.2844186,71.4555345,78.7084683,45.9439459,131.392374,1.6311670348,10.8766495903,12.1357482737,0,0,0,7.6999738201,12.6552133151,176.7509977129,137.4154513265,80.8663052821,190.1282433642,107.6993211992,44.4461729067,91.5812229249,72.385754024,"2",0,1
"31780","Racgap1",5.584,8.496,34.809,81.386,112.385,70.812,28.423,24.745,7.459,67.822,233.691,312.991,18.429,17.918,8.079,65.37,65.685,109.607,12.657,14.573,27.737,86.631,136.564,39.041,17.471,22.609,26.902,88.385,80.057,112.288,7.755,39.455,16.38,123.046,78.758,121.4,24.0150237989,31.2347486579,0,127.357580869,144.6940357628,76.0640474049,6.3605206722,7.3579727314,10.2491990251,23.3577324313,40.7768683491,84.947856101,51.3784007539,205.5252726485,59.8350699994,36.8000928998,32.4727694535,33.3634371243,10.4142529466,4.4348520238,71.9702620978,68.5964502443,79.4261648698,18.2734379,20.6330375,121.564367,83.9852186,220.840938,87.24498,78.3546895,109.894843,123.129775,114.398407,25.2830890389,16.733307062,0,27.559154577,8.0052056709,31.2963450917,0,18.4075830038,152.8298100525,235.2719090893,180.3591190843,199.9142558902,187.3673122233,170.3769961424,195.0910925332,168.9000927227,"2",0,1
"32990","Rrm1",28.617,25.488,32.779,131.762,135.469,108.906,21.462,10.826,28.772,137.983,196.372,236.358,34.023,20.221,10.099,77.266,77.732,103.737,17.403,46.843,22.189,136.663,146.25,132.064,19.828,17.82,22.494,86.951,26.065,45.699,0.597,8.455,10.732,0,36.098,30.978,49.6310491844,65.2583141602,23.1564723702,175.8747545334,251.6233525141,206.7760511978,3.1802603361,24.5265757712,20.4983980502,2.9197165539,136.1320066422,84.947856101,126.1106200322,180.1416732377,54.7209614524,103.8580399616,178.3340617526,86.2847511835,101.5389662292,22.1742601189,117.8491153086,142.0926469347,86.1500730069,23.3900005,54.7569071,111.327368,127.587301,105.048663,54.8957177,175.435657,84.64873,184.38837,214.704257,12.2337527608,7.5299881779,0,39.0421356508,56.0364396962,15.1433927863,97.8996671411,50.6208532605,258.4817222192,232.4958393655,200.3485428619,366.2764688339,328.9992962661,240.7501032448,215.1004353571,182.6878553939,"2",0,1
"34648","Spc24",1.396,0,0,37.261,37.995,33.947,0,10.826,0,61.742,78.638,64.579,3.721,0,12.624,18.845,39.009,24.269,16.348,0,11.095,29.186,51.817,39.523,5.546,1.208,1.26,62.108,15.592,12.077,0,0,0,23.071,32.816,122.237,0,12.8285574845,0,38.0051193704,85.2888597898,138.8353486613,0,9.8106303085,0,0,83.4357460065,36.0918352346,99.8375741922,131.0121259911,37.0772869654,37.617872742,58.0251126299,24.1597303314,97.1996941681,25.1308281347,51.1321570135,19.2828731102,18.4907473771,0,6.34862691,29.4313731,42.138925,69.2366185,61.7576825,57.1644276,30.6913524,90.66272,59.6861256,8.9714186912,5.0199921186,3.3097495292,0,0,0,0,2.3009478755,132.2310095671,99.2444926247,79.9576951104,92.2681181032,107.6993211992,112.9673561379,71.1870850466,94.2163782535,"2",0,1
"37002","Ube2c",4.188,4.802,6.382,84.328,60.995,58.524,2.9,0,9.058,181.015,203.48,306.103,0.177,0,14.138,28.975,55.215,62.423,2.109,0,0,88.02,65.377,40.005,0.277,4.574,9.627,161.72,83.781,49.452,13.124,1.127,0,8.545,99.542,92.096,20.8130206257,87.011085547,9.5350180348,96.2257277677,134.5102913103,78.2795050963,15.9013016806,0,12.2990388301,29.1971655392,58.9696249971,154.0505162453,66.5583827948,162.127505914,89.4968995717,179.0937854456,164.4932091986,155.3125521304,48.5998470841,88.6970404754,70.394270957,103.3688443774,59.4645625877,2.19281255,15.0779889,83.815432,97.4462641,102.661193,92.1463834,82.7898606,56.4324867,239.521105,160.406463,0.8155835174,0,33.0974952919,0,0,3.0286785573,19.7999326802,0,273.1002257894,204.7351421278,192.6253564023,248.3783179242,146.0579835441,246.3058748581,215.4852304114,51.7041100172,"2",0,1
"37145","Uhrf1",0.698,0.185,6.962,71.948,59.899,78.492,5.221,0,0.533,84.661,100.407,172.64,4.43,9.215,2.272,31.331,40.444,23.705,3.692,3.643,4.993,33.355,24.698,43.861,9.568,1.898,6.838,22.216,11.171,16.484,24.458,15.782,33.325,38.452,8.751,13.396,21.8803550168,0,26.5618359541,129.7834395523,221.9207645276,162.4668973697,0,8.9930777828,27.6728373678,14.5985827696,150.5607446734,73.9442477977,77.0676011308,185.0546279624,26.8490698715,26.9867347932,31.9404289706,79.3819710889,49.4677014963,69.4793483724,49.381055746,63.6967037983,25.2146555142,0.73093752,13.4908322,56.9433088,40.6757679,64.4616793,79.4027346,31.0461977,21.7809598,48.3942897,148.800827,13.0493362781,12.5499802965,0,9.186384859,9.148806481,12.114714229,30.7998952804,11.5047393774,239.2118766039,128.3932247242,127.6597291251,261.8923352222,72.2913251885,105.5596606535,132.7542937356,63.1939122432,"2",0,1
"3499","Aurkb",0,0,0.29,22.43,36.058,30.875,0.58,0,3.73,86.064,47.982,166.182,1.24,0,6.059,40.164,18.931,36.461,12.129,7.807,1.109,24.553,45.521,41.451,6.24,2.718,5.758,45.626,26.298,54.512,1.193,5.073,0,35.034,90.791,26.792,11.7406783017,1.1155267378,2.0432181503,64.2852551053,105.6563486948,53.1709845937,13.7811281231,0,0,2.9197165539,90.3364468041,33.0108249097,37.3661096392,31.1153799229,12.7852713674,50.7023502175,26.0846836593,28.7615837278,0.8678544122,0,45.703743084,39.5140842421,26.4753882899,0,0,44.7868721,55.0147077,25.0684308,54.8957177,55.6860372,2.97013088,79.636173,102.378285,0,2.5099960593,0,0,0,22.2103094199,0,5.7523696887,29.9014845755,71.483795387,81.7749154538,108.57813898,85.5693236925,14.8153909689,98.1227388481,35.6183869007,"2",0.001,0.999
"5246","Ckap2",5.584,0.369,0,33.094,17.692,4.608,0,5.671,0,36.484,31.988,45.205,0,11.263,0,26.03,21.799,28.785,0,0,0,23.627,18.887,21.689,0,2.977,2.249,8.122,7.447,10.119,0,0,0,21.362,15.314,76.189,0,13.3863208534,0,12.1292934161,67.8916296834,39.1397525481,1.0600867787,12.2632878856,0,0,20.0747659565,36.5319795667,17.5153638934,44.216592522,21.9906667519,22.0800557399,8.5174477255,0,23.4320691298,13.3045560713,11.3821582393,23.8665068822,24.5842891264,0,10.3165187,28.7915606,33.9452451,52.5243313,15.6844908,26.6110266,29.206287,12.2517189,61.3440735,0,0,0,4.5931924295,0,33.3154641298,0,0,42.5265558407,67.3196908014,26.8040000654,54.5220697882,35.4079960107,42.5942490356,40.4034807021,58.5979913528,"2",0.001,0.999
"8697","Glrx",59.329,11.082,18.275,136.419,132.183,142.699,11.601,12.888,20.247,234.805,327.879,380.153,8.86,42.747,13.128,106.123,74.003,105.882,47.99,24.462,46.597,194.571,166.589,181.226,19.551,26.923,23.303,104.151,97.744,84.379,34.002,86.801,46.316,58.959,161.892,236.101,15.4763486704,15.0596109601,10.2160907516,235.3082922723,213.0099881317,169.851756341,43.4635579269,17.9861555655,1.0249199025,0,232.1144813716,166.3745575449,127.2783109584,113.8167844548,236.0161094419,468.5878495907,274.6876891472,174.8704290653,46.8641382596,5.9131360317,81.6013190696,126.4450695748,82.9982410677,35.8159382,15.8715673,114.52643,80.7662729,161.154198,171.549118,81.804267,68.808032,169.686307,230.454763,12.2337527608,7.5299881779,4.4129993723,34.4489432213,10.2924072911,36.3441426871,3.29998878,21.859004817,279.0805227045,196.4069329565,343.9089499919,312.6864002386,264.0846369131,94.4481174268,168.5402337861,134.4306860446,"2",0.001,0.999
"25133","Lmnb1",6.98,15.699,17.405,86.044,59.31,54.223,37.124,27.838,20.247,177.273,326.546,348.725,7.088,23.037,9.846,36.866,41.017,56.44,52.736,26.544,57.137,130.641,59.565,80.973,11.509,16.051,10.797,66.408,16.756,46.841,34.002,18.6,44.621,46.997,102.823,36.001,22.9476894078,44.0633061424,6.1296544509,165.3627002395,117.1130612039,138.8353486613,47.7039050417,38.4249687082,39.9718761979,43.7957483088,299.2394800385,196.3043721297,129.0298473478,131.8309517785,105.0949306399,55.6090292708,104.3387346373,28.7615837278,31.2427588397,23.6525441268,79.6751076752,81.5570698758,59.4645625877,5.11656261,28.5688211,33.2702478,65.2568075,142.054441,9.80280674,36.9597592,37.126636,94.3382357,158.748515,10.602585726,36.8132755365,17.651997489,48.2285205098,101.7804721013,46.439737878,59.3997980407,60.9751187001,230.5736699487,249.846275139,288.9380346035,262.3583358187,100.3226553636,116.6712038802,251.2711704619,238.9878863015,"2",0.001,0.999
"25689","Mcm4",64.913,63.351,71.069,112.028,154.93,131.947,93.971,86.092,55.946,133.773,276.342,275.105,90.374,30.716,78.518,141.576,116.311,98.545,102.308,47.884,97.633,127.398,192.74,146.523,68.637,70.717,72.34,137.593,45.381,117.674,39.968,36.073,92.632,240.964,134.546,104.655,27.2170269721,100.9551697692,18.3889633528,164.1497708979,291.5096849531,174.2826717238,13.7811281231,56.4111242737,11.2741189276,178.1027097889,247.797892275,223.1531763896,140.1229111469,219.4453110351,109.1862174775,115.3069577527,113.9208633285,32.2129737752,84.1818779849,1.4782840079,124.6784102522,152.2082525007,75.0136001548,67.2462514,61.105534,104.289431,131.684141,171.897812,163.706873,127.634368,90.5889918,156.209416,270.245513,81.5583517383,51.0365865392,43.0267438794,114.8298107375,54.8928388861,99.9463923895,58.2998017807,66.7274883888,192.6984561531,176.9744448902,283.9406786591,231.6022964509,168.1879810508,164.8212245291,195.0910925332,136.7286464898,"2",0.001,0.999
"25691","Mcm6",26.523,57.81,49.023,165.223,195.705,168.044,52.206,64.956,84.185,357.353,316.772,329.782,53.87,80.118,77.761,181.623,163.065,169.095,102.835,47.363,82.1,155.657,250.368,175.442,88.881,64.116,67.931,158.376,102.166,98.742,53.092,71.582,37.843,122.191,30.628,75.351,44.8280444246,50.1987032002,153.9224339904,232.4781238085,304.2393655188,214.8993960662,44.5236447056,26.9792333483,62.5201140531,26.2774489853,262.8539667424,246.9209703246,257.4758492324,289.8643287553,207.6328070063,236.3383744009,158.1051234045,217.4375729825,109.3496559391,204.0031930935,222.7400812371,319.7479696873,186.1682065467,88.4434393,80.9449931,159.313302,206.012522,315.145988,226.444836,201.06109,167.812395,284.852465,496.555406,93.7921044991,56.8932440109,69.504740113,59.7115015835,83.4828591393,110.0419875804,73.6997494209,167.9691949098,408.6536225316,349.7847851947,196.2597970892,379.7904861318,379.1606239479,146.301985818,248.9624001361,237.8389060789,"2",0.001,0.999
